cpd_id	compound_name	result_type	reason	pubchem_cid	strategy	query	stored_smiles	pubchem_smiles	stored_inchikey	pubchem_inchikey
cpd23217	(Ara<i>f</i>)<sub>3</sub>(Gal<i>f</i>)<sub>30</sub>-Rha-GlcNAc-P-P-C<sub>50</sub>	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C259H427NO178P2, pubchem=C259H426NO178P2, H_diff=-1) — requires manual review	46173143	name_lookup	(Araf)3(Galf)30-Rha-GlcNAc-P-P-C50	C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)COP(=O)([O-])OP(=O)([O-])O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3OC([C@@H](CO)O[C@@H]4OC([C@H](O)CO[C@@H]5OC([C@@H](CO)O[C@@H]6OC([C@@H](CO[C@@H]7OC([C@@H](CO)O[C@@H]8OC([C@@H](CO[C@@H]9OC([C@@H](CO)O[C@@H]%10OC([C@@H](CO[C@@H]%11OC([C@@H](CO)O[C@@H]%12OC([C@H](O)CO[C@@H]%13OC([C@@H](CO)OC%14OC([C@H](O)CO[C@@H]%15OC([C@@H](CO)O[C@@H]%16OC([C@H](O)CO[C@@H]%17OC([C@@H](CO)O[C@@H]%18OC([C@H](O)CO[C@@H]%19OC([C@@H](CO)O[C@@H]%20OC([C@H](O)CO[C@@H]%21OC([C@@H](CO)O[C@@H]%22OC([C@H](O)CO[C@@H]%23OC([C@@H](CO)O[C@@H]%24OC([C@H](O)CO[C@@H]%25OC([C@@H](CO)O[C@@H]%26OC([C@H](O)CO[C@@H]%27OC([C@@H](CO)O[C@@H]%28OC([C@H](O)CO[C@@H]%29OC([C@@H](CO)O[C@@H]%30OC([C@H](O)CO[C@@H]%31OC([C@@H](CO)O[C@@H]%32OC([C@H](O)CO)[C@H](O)[C@H]%32O)[C@H](O)[C@H]%31O)[C@H](O)[C@H]%30O)[C@H](O)[C@H]%29O)[C@H](O)[C@H]%28O)[C@H](O)[C@H]%27O)[C@H](O)[C@H]%26O)[C@H](O)[C@H]%25O)[C@H](O)[C@H]%24O)[C@H](O)[C@H]%23O)[C@H](O)[C@H]%22O)[C@H](O)[C@H]%21O)[C@H](O)[C@H]%20O)[C@H](O)[C@H]%19O)[C@H](O)[C@H]%18O)[C@H](O)[C@H]%17O)[C@H](O)[C@H]%16O)[C@H](O)[C@H]%15O)[C@H](O)C%14=O)[C@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)OC%11O[C@H](CO)[C@@H](O)[C@@H]%11O)[C@H](O)[C@H]%10O)[C@H](O)[C@H]9O)OC9O[C@H](CO)[C@@H](O)[C@@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)OC7O[C@H](CO)[C@@H](O)[C@@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1NC(C)=O	C/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/COP(=O)([O-])OP(=O)([O-])O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O[C@H]3[C@@H]([C@H](C(O3)[C@@H](CO)O[C@H]4[C@@H]([C@H](C(O4)[C@@H](CO[C@H]5[C@@H]([C@H](C(O5)[C@@H](CO)O[C@H]6[C@@H]([C@H](C(O6)[C@@H](CO[C@H]7[C@@H]([C@H](C(O7)[C@@H](CO)O[C@H]8[C@@H]([C@H](C(O8)[C@@H](CO[C@H]9[C@@H]([C@H](C(O9)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)OC1=C([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O[C@H]1[C@@H]([C@H](C(O1)[C@@H](CO)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)[O-])O)O)O)O)O)O)O)OC1[C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)OC1[C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)OC1[C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)O)O)O)O)O)O)O)NC(=O)C	JUBQNPHIFGWJLB-AQWOIMFJSA-L	CORNZXNIJCUBPK-UAPMYHOKSA-K
cpd23220	mycobactin M	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C27H35N5O11, pubchem=C27H37N5O10) — requires manual review	3083702	name_lookup	mycobactin M	O=CC(=O)N(O)CCCCC(NC(=O)C1CO/C(=C2/C=CC=CC2=O)N1)C(=O)OCCC(=O)NC1CCCCN(O)C1=O	C1CCN(C(=O)C(C1)NC(=O)CCOC(=O)C(CCCCCN(C=O)O)NC(=O)C2COC(=N2)C3=CC=CC=C3O)O	LTLRSSODKMOQEA-UQQQWYQISA-N	HQYXQBFMMYIDEA-UHFFFAOYSA-N
cpd23266	3a-(2-amino-2-carboxyethyl)-4,5-dioxo-4,5,6,7,8,9-hexahydroquinoline-7,9-dicarboxylate	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C14H14N2O8, pubchem=C14H12N2O8, H_diff=-2) — requires manual review	45266763	name_lookup	3a-(2-amino-2-carboxyethyl)-4,5-dioxo-4,5,6,7,8,9-hexahydroquinoline-7,9-dicarboxylate	[NH3+]C(CC1=CC2C(=C(O)C1=O)NC(C(=O)[O-])CC2C(=O)[O-])C(=O)[O-]	C1C(C2=C(C(=O)C(=O)C(=C2)CC(C(=O)[O-])[NH3+])NC1C(=O)[O-])C(=O)[O-]	SUWXHEWDCTXYOI-UHFFFAOYSA-L	UMYDVEVERVKIFT-UHFFFAOYSA-L
cpd23272	(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl 2-[(N-acetyl-S-arsonato-L-cysteinyl)amino]-2-deoxy-alpha-D-glucopyranoside	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (10 vs 12)	46224551	chebi_xref	CHEBI:59655	CC(=O)N[C@@H](CS[As](=O)([O-])O)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	CC(=O)N[C@@H](CS[As](=O)([O-])[O-])C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O	UFFVRAZTLALLGR-FQBKTPCVSA-M	UFFVRAZTLALLGR-MGQAWMCHSA-L
cpd23343	a nascent peptidoglycan dimer (<i>E. faecium</i>, tetrapeptide)	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (40 vs 42)	134820369	name_lookup	a peptidoglycan dimer (E. faecium, tetrapeptide)	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)C[C@@H]([NH3+])C(N)=O)C(=O)N[C@H](C)C(=O)[O-])C(N)=O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)C[C@@H]([NH3+])C(N)=O)C(=O)N[C@H](C)C(=O)[O-])C(N)=O)[C@H]2NC(C)=O)[C@@H]1O	C[C@@H](C(=O)[O-])NC(=O)[C@@H](CCCCNC(=O)C[C@H](C(=O)N)[NH3+])NC(=O)CC[C@H](C(=O)N)NC(=O)C(C)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)CO)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)NC(=O)C)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O[C@H](C)C(=O)NC(C)C(=O)N[C@H](CCC(=O)N[C@H](CCCCNC(=O)C[C@H](C(=O)N)[NH3+])C(=O)N[C@@H](C)C(=O)[O-])C(=O)N)NC(=O)C)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CO)CO)NC(=O)C	KTCCOELKQOPTAU-WXXHVMHOSA-L	KTCCOELKQOPTAU-WZMUJBQFSA-L
cpd23345	Und-PP-{[beta-D-GlcNAc-(1->4)]-MurNAc-L-Ala-gamma-D-iGln-(6-N-beta-D-Asn)-L-Lys-D-Ala-D-Ala}2	MISMATCH	MISMATCH: IGNORE:likely_tautomer (tanimoto=0.93, same formula, high structural similarity — likely resonance/tautomer not caught by RDKit enumerator) — requires manual review	134820076	name_lookup	a peptidoglycan dimer (E. faeciums)	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)NC(C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)C[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(N)=O)C(N)=O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)C[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(N)=O)C(N)=O)[C@H]2NC(C)=O)[C@@H]1O	C[C@@H](C(=O)N[C@@H](C)C(=O)[O-])NC(=O)[C@@H](CCCCNC(=O)C[C@H](C(=O)N)[NH3+])NC(=O)CC[C@H](C(=O)N)NC(=O)C(C)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)CO)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)NC(=O)C)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O[C@H](C)C(=O)NC(C)C(=O)N[C@H](CCC(=O)N[C@H](CCCCNC(=O)C[C@H](C(=O)N)[NH3+])C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)[O-])C(=O)N)NC(=O)C)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CO)CO)NC(=O)C	WOZKDGPDKRODSE-JLBKNMFSSA-L	MCSKGNVEEFRWNJ-HZZQXYMISA-L
cpd23375	7,8-dihydro-8-oxoguanosine 5'-triphosphate	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.55, same formula but different connectivity — likely wrong xref mapping) — requires manual review	135871106	chebi_xref	CHEBI:143553	Nc1nc(=O)c2[n-]c(=O)n([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]3O)c2[nH]1	C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]	FIJXMQZPQOWRRU-UMMCILCDSA-J	JCHLKIQZUXYLPW-UMMCILCDSA-J
cpd23376	7,8-dihydro-8-oxo-guanosine 5'-phosphate	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C10H11N5O9P, pubchem=C10H12N5O9P, H_diff=+1) — requires manual review	135871110	chebi_xref	CHEBI:145694	Nc1nc(=O)c2[n-]c(=O)n([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)OP(=O)([O-])[O-]	VORAABLXAITQCC-UMMCILCDSA-K	MDSQIQSLWQTQDK-UMMCILCDSA-L
cpd23382	2'-deoxy-7,8-dihydro-8-oxo-guanosine	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C10H12N5O5, pubchem=C10H13N5O5, H_diff=+1) — requires manual review	135440064	name_lookup	8-oxo-7,8-dihydro-2'-deoxyguanosine	Nc1nc(=O)c2[n-]c(=O)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1	C1[C@@H]([C@H](O[C@H]1N2C3=C(C(=O)NC(=N3)N)NC2=O)CO)O	RTXNQGNSOBXAPF-VPENINKCSA-M	HCAJQHYUCKICQH-VPENINKCSA-N
cpd23390	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)butan-1-imine	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 1 shared stereocenters have different configuration	90657180	name_lookup	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)butan-1-imine	CSCCC/C(=N/O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	CSCCC/C(=N\O)/SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+]	MZIFZNVMGWJZJS-CKPZPDRJSA-M	MZIFZNVMGWJZJS-VLYKUNOGSA-M
cpd23393	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)pentan-1-imine	STEREO_DIFF	STEREO_DIFF rejected: stereo_inversion: 1 of 1 shared stereocenters have different configuration	90657804	name_lookup	(E)-1-(glutathion-S-yl)-N-hydroxy-omega-(methylsulfanyl)pentan-1-imine	CSCCCC/C(=N/O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	CSCCCC/C(=N\O)/SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+]	YQUHLDHXDRTWFY-BUJFJAHTSA-M	YQUHLDHXDRTWFY-BOVADZLKSA-M
cpd23395	1-(methylsulfanyl)-6-<i>aci</i>-nitrohexane	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	123131543	name_lookup	1-(methylsulfanyl)-6-aci-nitrohexane	CSCCCCCC[N+](=O)[O-]	CSCCCCC/C=[N+](/O)\[O-]	GHTBKFAZGIBUSA-UHFFFAOYSA-N	JTDCVVYTRKWMAE-UHFFFAOYSA-N
cpd47894	4-<i>O</i>-methyl-D-<i>myo</i>-inosose	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (4 vs 5)	145865030	name_lookup	4-O-methyl-D-myo-inosose	CO[C@@H]1[C@@H](O)[C@@H](O)C(=O)[C@H](O)[C@H]1O	COC1[C@@H]([C@H](C(=O)[C@@H]([C@@H]1O)O)O)O	YHDLYZATZKYYJQ-YPPKRKOXSA-N	YHDLYZATZKYYJQ-GMOKDWPVSA-N
cpd47941	isoorientin 4'-<i>O</i>-beta;-D-glucoside	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (5 vs 10)	44257975	name_lookup	isoorientin 4'-O-glucoside	O=c1cc(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc([O-])c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12	C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)O)O)O)O[C@H]5C(C([C@@H](C(O5)CO)O)O)O	HVGLWBMWGLOBHA-KETMJRJWSA-M	HVGLWBMWGLOBHA-ZFWWAFFJSA-N
cpd47956	(beta-D-glucosyl)-O-mycofactocinol	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	154700475	name_lookup	(beta-D-glucosyl)-O-mycofactocinol	CC1(C)C(Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)NC(=O)C1O	CC1(C(NC(=C1O)O)CC2=CC=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C	ZUCVJNMCIWNRQD-OBKCQFLQSA-N	LZRFPBYVPXWIQV-RKBILKOESA-N
cpd47958	MMFT-8H<sub>2</sub>	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	154700476	name_lookup	MMFT-8H2	CO[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](Oc3ccc(CC4NC(=O)C(O)C4(C)C)cc3)O[C@@H]2CO)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H]1O	CC1(C(NC(=C1O)O)CC2=CC=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)O)O)O)O)O)O)O)OC)O)O)C	QPOFHZZAFBJPEP-NLXXLCOVSA-N	GNJSXUBIUQQDCF-VVDKBZJPSA-N
cpd47959	5-[(4-hydroxyphenyl)methyl]-4,4-dimethyl-1,5-dihydropyrrole-2,3-diol	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	146037075	name_lookup	reduced PMFT	CC1(C)C(Cc2ccc(O)cc2)NC(=O)C1O	CC1(C(NC(=C1O)O)CC2=CC=C(C=C2)O)C	MCDGSRNSGQEJIH-UHFFFAOYSA-N	RNRPPZYXOJFWQP-UHFFFAOYSA-N
cpd48012	(5Z,13E,15S)-9a,11a,15-trihydroxy-2,3-dinor-8ss-prosta-5,13-dien-1-oate	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C18H31O5, pubchem=C18H30O5, H_diff=-1) — requires manual review	9548881	name_lookup	2,3-dinor-8-epi-prostaglandin F2alpha	CCCCC[C@H](O)CC[C@@H]1[C@H](C/C=C\CC(=O)[O-])[C@@H](O)C[C@H]1O	CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@H]1C/C=C\CC(=O)O)O)O)O	GVJFOESPWJTGPE-ZUSRYECPSA-M	IDKLJIUIJUVJNR-JSEKUSAISA-N
cpd48015	9,11-dioxo-15S-hydroxy-13E-prostenoate	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C20H30O5, pubchem=C20H32O5, H_diff=+2) — requires manual review	16061102	name_lookup	PGK1	CCCCC[C@H](O)/C=C/[C@H]1C([O-])=CC(=O)[C@@H]1CCCCCCC(=O)[O-]	CCCCC[C@@H](/C=C/[C@@H]1[C@H](C(=O)CC1=O)CCCCCCC(=O)O)O	CYBBNCRTVJBPOH-IYCNHOCDSA-L	KJWZYMMLVHIVSU-IYCNHOCDSA-N
cpd48022	11-dehydro-TXB<sub>3</sub>	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C20H29O6, pubchem=C20H30O6, H_diff=+1) — requires manual review	16061115	name_lookup	11-dehydro-TXB3	CC/C=C\CC(=O)/C=C/[C@H]1OC(O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-]	CC/C=C\C[C@@H](/C=C/[C@@H]1[C@H]([C@H](CC(=O)O1)O)C/C=C\CCCC(=O)O)O	VBOCUQKWEKUTTE-MRABZZIZSA-M	OAHMLWQISGEXBB-XMEKLSCHSA-N
cpd48038	2,3-Dinor-11beta PGF2alpha	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C18H31O5, pubchem=C18H30O5, H_diff=-1) — requires manual review	5283032	name_lookup	2,3-dinor-11beta-prostaglandin F2alpha	CCCCC[C@H](O)CC[C@@H]1[C@@H](C/C=C\CC(=O)[O-])[C@@H](O)C[C@@H]1O	CCCCC[C@@H](/C=C/[C@H]1[C@H](C[C@@H]([C@@H]1C/C=C\CC(=O)O)O)O)O	GVJFOESPWJTGPE-HPZMRQMNSA-M	IDKLJIUIJUVJNR-KSJYGFEGSA-N
cpd48044	9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoate	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C20H28O5, pubchem=C20H30O5, H_diff=+2) — requires manual review	5283037	name_lookup	PGK2	CCCCC[C@H](O)/C=C/[C@H]1C([O-])=CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-]	CCCCC[C@@H](/C=C/[C@@H]1[C@H](C(=O)CC1=O)C/C=C\CCCC(=O)O)O	BKMNRAPSAVSWLO-DJUJBXLVSA-L	LGMXPVXJSFPPTQ-DJUJBXLVSA-N
cpd48058	1-carboxynitrourea	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C2HN3O5, pubchem=C2H2N3O5, H_diff=+1) — requires manual review	135397938	name_lookup	1-carboxynitrourea	O=C([O-])NC(=O)[N-][N+](=O)[O-]	C(=O)(NC(=O)[O-])N[N+](=O)[O-]	RIGLZNNFQMLQKF-UHFFFAOYSA-L	UPLPXRCZPGNTBL-UHFFFAOYSA-M
cpd48125	(+/-)16,17-DiHDPA	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C22H33O4, pubchem=C22H34O4, H_diff=+1) — requires manual review	132472319	name_lookup	protectin D2n-3 DPA	CC/C=C\CC(O)C(O)C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-]	CC/C=C\C[C@@H](C(/C=C/C=C/C=C\C/C=C\CCCCCC(=O)O)O)O	YXQCSWUATWXVGK-ZYADFMMDSA-M	HRNHRTOXACGZNE-KXMOHCNRSA-N
cpd48198	(4Z,7S,8R,9E,11E,13Z,15E,17S,19Z)-8-cysteinylglycinyl-7,17-dihydroxy-docosahex-4,9,11,13,15,19-enoate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (8 vs 10)	132472321	name_lookup	RCTR2	CC/C=C\C[C@H](O)/C=C/C=C\C=C\C=C\[C@@H](SC[C@H]([NH3+])C(=O)NCC(=O)[O-])[C@@H](O)C/C=C\CCC(=O)[O-]	CC/C=C\C[C@@H](/C=C/C=C\C=CC=C[C@@H]([C@@H](C/C=C\CCC(=O)O)O)SC[C@@H](C(=O)NCC(=O)O)N)O	RJHKUGKYEOVVKD-ODERTVPDSA-M	RJHKUGKYEOVVKD-HTWGBIMLSA-N
cpd48201	(5S,6S,7E,9E,11Z,13Z,15S,17Z)-5,6,15-trihydroxyicosa-7,9,11,13,17-pentaenoate	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (3 vs 8)	146882	name_lookup	lipoxin A5	CC/C=C\C[C@H](O)/C=C\C=C/C=C/C=C/[C@H](O)[C@@H](O)CCCC(=O)[O-]	CCC=CC[C@@H](C=CC=CC=CC=C[C@@H]([C@H](CCCC(=O)O)O)O)O	ZZMKOZNTEJVKRY-MCPYMSAWSA-M	ZZMKOZNTEJVKRY-FHWLQOOXSA-N
cpd48254	a mechlorethamine derived bis-guanyl compound	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C15H20N11O2, pubchem=C15H21N11O2, H_diff=+1) — requires manual review	154586043	name_lookup	a mechlorethamine derived bis-guanyl compound	C[NH+](CCn1cnc2nc(N)nc(O)c21)CCn1cnc2nc(N)[nH]c(=O)c21	CN(CC[N+]1=CNC2=C1C(=O)NC(=N2)N)CC[N+]3=CNC4=C3C(=O)NC(=N4)N	DHJJWKHWAZCWJC-UHFFFAOYSA-O	OVRAHQZBQOFBCS-UHFFFAOYSA-P
cpd48259	prestrychnine	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C21H26N2O4, pubchem=C22H24N2O5) — requires manual review	171904536	name_lookup	prestrychnine	O=C([O-])CC(O)[C@@H]1[C@H]2C[C@@H]3[NH+](CC[C@@]34c3ccccc3N[C@@H]14)C/C2=C/CO	C1CN2CC3=CCO[C@H]([C@@H]4[C@H]3C[C@H]2[C@@]15[C@H]4N(C6=CC=CC=C56)C(=O)CC(=O)O)O	WMEGGZUBGUAKQM-CIBCHFLQSA-N	NAOVADXKDNYEDD-PHYYLQFZSA-N
